,고객ID,가입날짜,거래날짜,거래ID,제품카테고리,제품카테고리수,구매제품수,구매원가,할인가,쿠폰사용여부,배송료,총결제금액
13484,USER_0746,2017-07-04,2019-02-14,Transaction_2866,['Nest-USA'],1,1,163.9,163.9,0,6.5,170.4
13485,USER_0746,2017-07-04,2019-02-14,Transaction_2867,['Nest-USA'],1,1,130.9,130.9,0,6.5,137.4
13486,USER_0746,2017-07-04,2019-02-14,Transaction_2868,['Apparel'],1,1,52.85,52.85,0,6.5,59.35
13487,USER_0746,2017-07-04,2019-02-14,Transaction_2869,"['Apparel', 'Apparel', 'Apparel']",3,3,75.48,63.97,1,6.5,70.47
13488,USER_0746,2017-07-04,2019-02-14,Transaction_2870,['Nest-USA'],1,1,163.9,163.9,0,6.5,170.4
13489,USER_0746,2017-07-04,2019-02-14,Transaction_2871,['Apparel'],1,2,20.74,16.59,1,16.65,33.239999999999995
13490,USER_0746,2017-07-04,2019-02-14,Transaction_2872,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Bags', 'Bags', 'Bags', 'Lifestyle', 'Headgear', 'Apparel', 'Headgear', 'Headgear', 'Office', 'Office']",15,2000,18685.43,18276.41,1,6.5,18282.91
13491,USER_0746,2017-07-04,2019-02-14,Transaction_2873,"['Nest-USA', 'Nest-USA']",2,3,392.70000000000005,392.70000000000005,0,6.5,399.20000000000005
13492,USER_0746,2017-07-04,2019-02-14,Transaction_2874,"['Bottles', 'Drinkware', 'Office', 'Office', 'Office', 'Office']",6,15,47.59,42.47,1,6.5,48.97
13493,USER_0746,2017-07-04,2019-02-14,Transaction_2875,['Nest-USA'],1,1,163.9,163.9,0,6.5,170.4
13494,USER_0746,2017-07-04,2019-02-14,Transaction_2876,"['Nest-USA', 'Nest-USA', 'Nest-USA']",3,11,1395.9,1378.52,1,6.5,1385.02
13495,USER_0747,2015-12-29,2019-03-20,Transaction_5035,"['Housewares', 'Drinkware']",2,2,13.41,13.41,0,6.5,19.91
13496,USER_0747,2015-12-29,2019-03-20,Transaction_5036,"['Nest-USA', 'Nest-USA']",2,3,392.70000000000005,392.70000000000005,0,6.5,399.20000000000005
13497,USER_0747,2015-12-29,2019-03-20,Transaction_5037,['Nest-USA'],1,2,327.8,327.8,0,6.5,334.3
13498,USER_0747,2015-12-29,2019-03-20,Transaction_5038,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Bags']",7,13,366.96,346.09,1,6.5,352.59
13499,USER_0748,2017-03-14,2019-03-14,Transaction_4654,"['Apparel', 'Apparel', 'Apparel']",3,3,154.54999999999998,154.54999999999998,0,6.5,161.04999999999998
13500,USER_0748,2017-03-14,2019-03-14,Transaction_4655,['Apparel'],1,1,22.64,22.64,0,6.5,29.14
13501,USER_0748,2017-03-14,2019-03-14,Transaction_4656,"['Apparel', 'Apparel', 'Apparel', 'Apparel']",4,4,135.66,135.66,0,6.5,142.16
13502,USER_0748,2017-03-14,2019-03-14,Transaction_4657,"['Apparel', 'Apparel', 'Apparel']",3,3,117.97,105.58,1,6.5,112.08
13503,USER_0748,2017-03-14,2019-03-14,Transaction_4658,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel']",5,5,148.63,148.63,0,6.5,155.13
13504,USER_0748,2017-03-14,2019-03-14,Transaction_4659,['Nest-USA'],1,2,261.8,183.26,1,6.5,189.76
13505,USER_0748,2017-03-14,2019-03-14,Transaction_4660,"['Drinkware', 'Bottles', 'Drinkware', 'Drinkware']",4,35,131.41,101.41,1,6.5,107.91
13506,USER_0748,2017-03-14,2019-03-15,Transaction_4661,"['Nest-USA', 'Nest-USA']",2,3,392.70000000000005,314.15999999999997,1,6.5,320.65999999999997
13507,USER_0748,2017-03-14,2019-03-15,Transaction_4662,"['Nest-USA', 'Nest-USA']",2,2,261.8,222.53,1,6.5,229.03
13508,USER_0748,2017-03-14,2019-03-15,Transaction_4663,"['Drinkware', 'Office', 'Office', 'Office', 'Office']",5,234,1097.58,939.51,1,28.21,967.72
13509,USER_0748,2017-03-14,2019-03-15,Transaction_4664,"['Apparel', 'Nest-USA']",2,3,280.67,280.67,0,6.5,287.17
13510,USER_0748,2017-03-14,2019-03-15,Transaction_4665,['Nest-USA'],1,2,261.8,183.26,1,6.5,189.76
13511,USER_0748,2017-03-14,2019-03-15,Transaction_4666,['Lifestyle'],1,7,32.96,32.96,0,6.5,39.46
13512,USER_0748,2017-03-14,2019-03-15,Transaction_4667,"['Apparel', 'Headgear']",2,2,56.849999999999994,56.849999999999994,0,6.5,63.349999999999994
13513,USER_0748,2017-03-14,2019-03-15,Transaction_4668,"['Lifestyle', 'Office']",2,35,200.49,140.34,1,36.06,176.4
13514,USER_0748,2017-03-14,2019-03-15,Transaction_4669,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Office']",5,7,113.77,104.15,1,6.5,110.65
13515,USER_0748,2017-03-14,2019-03-15,Transaction_4670,['Nest-USA'],1,1,130.9,130.9,0,6.5,137.4
13516,USER_0748,2017-03-14,2019-03-15,Transaction_4671,"['Drinkware', 'Lifestyle', 'Office', 'Fun', 'Office', 'Fun']",6,65,355.02,323.48,1,13.38,336.86
13517,USER_0748,2017-03-14,2019-03-15,Transaction_4672,['Nest-USA'],1,1,130.9,130.9,0,6.5,137.4
13518,USER_0748,2017-03-14,2019-03-15,Transaction_4673,['Apparel'],1,1,12.97,12.97,0,6.5,19.47
13519,USER_0748,2017-03-14,2019-03-15,Transaction_4674,['Drinkware'],1,100,282.02,282.02,0,14.42,296.44
13520,USER_0748,2017-03-14,2019-05-23,Transaction_9097,"['Apparel', 'Apparel', 'Office']",3,4,67.21000000000001,63.63,1,6.0,69.63
13521,USER_0748,2017-03-14,2019-05-23,Transaction_9098,['Nest-USA'],1,1,86.9,86.9,0,6.0,92.9
13522,USER_0748,2017-03-14,2019-05-23,Transaction_9099,['Nest-USA'],1,2,261.8,261.8,0,6.0,267.8
13523,USER_0748,2017-03-14,2019-05-23,Transaction_9100,"['Apparel', 'Apparel']",2,2,35.84,32.260000000000005,1,12.99,45.25000000000001
13524,USER_0748,2017-03-14,2019-05-23,Transaction_9101,['Apparel'],1,1,49.08,49.08,0,6.0,55.08
13525,USER_0748,2017-03-14,2019-05-23,Transaction_9102,"['Bags', 'Google', 'Office', 'Notebooks & Journals', 'Office', 'Office']",6,17,157.22,132.39,1,26.4,158.79
13526,USER_0748,2017-03-14,2019-05-23,Transaction_9103,"['Office', 'Apparel', 'Office']",3,4,35.82,35.38,1,6.0,41.38
13527,USER_0748,2017-03-14,2019-05-23,Transaction_9104,"['Nest-USA', 'Nest-USA']",2,3,458.70000000000005,458.70000000000005,0,6.0,464.70000000000005
13528,USER_0748,2017-03-14,2019-05-23,Transaction_9105,['Apparel'],1,1,11.22,8.98,1,6.0,14.98
13529,USER_0748,2017-03-14,2019-05-23,Transaction_9106,['Headgear'],1,1,23.09,23.09,0,6.0,29.09
13530,USER_0748,2017-03-14,2019-05-23,Transaction_9107,"['Drinkware', 'Office']",2,20,169.78,166.48,1,6.0,172.48
13531,USER_0748,2017-03-14,2019-05-23,Transaction_9108,['Nest-USA'],1,1,163.9,163.9,0,12.99,176.89000000000001
13532,USER_0748,2017-03-14,2019-05-23,Transaction_9109,"['Backpacks', 'Drinkware', 'Office', 'Office']",4,28,302.1,302.1,0,14.25,316.35
13533,USER_0748,2017-03-14,2019-05-23,Transaction_9110,"['Nest-USA', 'Nest-USA']",2,2,327.8,327.8,0,6.0,333.8
13534,USER_0748,2017-03-14,2019-05-23,Transaction_9111,['Bags'],1,40,565.93,452.74,1,12.48,465.22
13535,USER_0748,2017-03-14,2019-05-23,Transaction_9112,['Nest-USA'],1,1,86.9,69.52,1,6.0,75.52
13536,USER_0748,2017-03-14,2019-05-23,Transaction_9113,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Office', 'Notebooks & Journals']",6,6,208.26,192.25,1,6.0,198.25
13537,USER_0748,2017-03-14,2019-05-23,Transaction_9114,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
13538,USER_0748,2017-03-14,2019-05-23,Transaction_9115,['Nest-USA'],1,1,130.9,130.9,0,19.99,150.89000000000001
13539,USER_0748,2017-03-14,2019-05-23,Transaction_9116,['Gift Cards'],1,2,105.0,105.0,0,0.0,105.0
13540,USER_0748,2017-03-14,2019-05-23,Transaction_9117,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
13541,USER_0748,2017-03-14,2019-05-23,Transaction_9118,['Nest-USA'],1,1,130.9,130.9,0,12.99,143.89000000000001
13542,USER_0748,2017-03-14,2019-05-23,Transaction_9119,['Nest-USA'],1,1,163.9,131.12,1,6.0,137.12
13543,USER_0748,2017-03-14,2019-05-23,Transaction_9120,"['Nest-USA', 'Nest-USA']",2,2,294.8,294.8,0,6.0,300.8
13544,USER_0748,2017-03-14,2019-05-23,Transaction_9121,['Nest-USA'],1,2,261.8,209.44,1,6.0,215.44
13545,USER_0748,2017-03-14,2019-05-23,Transaction_9122,['Nest-USA'],1,1,163.9,163.9,0,12.99,176.89000000000001
13546,USER_0748,2017-03-14,2019-05-23,Transaction_9123,['Nest-USA'],1,1,163.9,131.12,1,6.0,137.12
13547,USER_0748,2017-03-14,2019-05-23,Transaction_9124,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
13548,USER_0748,2017-03-14,2019-05-23,Transaction_9125,"['Apparel', 'Drinkware']",2,2,36.129999999999995,28.9,1,6.0,34.9
13549,USER_0748,2017-03-14,2019-05-23,Transaction_9126,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
13550,USER_0748,2017-03-14,2019-05-23,Transaction_9127,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
13551,USER_0748,2017-03-14,2019-05-23,Transaction_9128,"['Apparel', 'Backpacks']",2,4,203.70999999999998,198.16,1,6.0,204.16
13552,USER_0748,2017-03-14,2019-05-23,Transaction_9129,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
13553,USER_0748,2017-03-14,2019-05-23,Transaction_9130,"['Apparel', 'Nest-USA']",2,2,146.94,146.94,0,19.99,166.93
13554,USER_0748,2017-03-14,2019-05-23,Transaction_9131,['Drinkware'],1,24,45.03,45.03,0,6.5,51.53
13555,USER_0748,2017-03-14,2019-05-23,Transaction_9132,['Nest-USA'],1,1,163.9,131.12,1,6.0,137.12
13556,USER_0748,2017-03-14,2019-05-24,Transaction_9133,['Bottles'],1,1,3.14,2.51,1,50.0,52.51
13557,USER_0749,2016-11-22,2019-07-14,Transaction_12363,['Apparel'],1,1,10.37,9.33,1,6.0,15.33
13558,USER_0749,2016-11-22,2019-07-23,Transaction_13024,"['Bags', 'Bags', 'Bags', 'Drinkware']",4,6,29.2,28.64,1,6.0,34.64
13559,USER_0749,2016-11-22,2019-07-23,Transaction_13025,['Nest-USA'],1,1,163.9,147.51,1,6.0,153.51
13560,USER_0749,2016-11-22,2019-07-23,Transaction_13026,"['Nest-USA', 'Nest-USA', 'Nest-USA']",3,12,1702.8000000000002,1637.24,1,6.0,1643.24
13561,USER_0749,2016-11-22,2019-07-23,Transaction_13027,['Nest-USA'],1,2,327.8,327.8,0,6.0,333.8
13562,USER_0749,2016-11-22,2019-07-23,Transaction_13028,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
13563,USER_0749,2016-11-22,2019-07-23,Transaction_13029,['Nest-USA'],1,2,327.8,327.8,0,6.0,333.8
13564,USER_0749,2016-11-22,2019-07-23,Transaction_13030,"['Nest-USA', 'Nest-USA', 'Waze']",3,3,263.68,263.49,1,6.0,269.49
13565,USER_0749,2016-11-22,2019-07-23,Transaction_13031,"['Office', 'Office', 'Office']",3,7,34.15,31.65,1,6.0,37.65
13566,USER_0749,2016-11-22,2019-07-23,Transaction_13032,"['Apparel', 'Apparel', 'Apparel', 'Apparel']",4,4,58.489999999999995,58.489999999999995,0,6.0,64.49
13567,USER_0749,2016-11-22,2019-07-23,Transaction_13033,['Apparel'],1,1,24.77,24.77,0,6.0,30.77
13568,USER_0749,2016-11-22,2019-07-23,Transaction_13034,"['Nest-USA', 'Nest-USA']",2,2,327.8,311.40999999999997,1,6.0,317.40999999999997
13569,USER_0749,2016-11-22,2019-07-23,Transaction_13035,['Nest-USA'],1,4,523.6,523.6,0,6.0,529.6
13570,USER_0749,2016-11-22,2019-07-23,Transaction_13036,"['Apparel', 'Apparel', 'Apparel', 'Apparel']",4,4,40.11,39.54,1,6.0,45.54
13571,USER_0749,2016-11-22,2019-07-23,Transaction_13037,['Apparel'],1,1,16.04,14.44,1,6.0,20.439999999999998
13572,USER_0749,2016-11-22,2019-07-23,Transaction_13038,"['Apparel', 'Office', 'Fun']",3,3,12.54,12.54,0,6.0,18.54
13573,USER_0749,2016-11-22,2019-07-23,Transaction_13039,"['Apparel', 'Apparel']",2,2,32.45,31.15,1,6.0,37.15
13574,USER_0749,2016-11-22,2019-07-24,Transaction_13040,"['Apparel', 'Apparel', 'Apparel', 'Apparel']",4,4,32.44,29.9,1,6.0,35.9
13575,USER_0749,2016-11-22,2019-07-24,Transaction_13041,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
13576,USER_0749,2016-11-22,2019-07-24,Transaction_13042,['Lifestyle'],1,1,8.5,8.5,0,19.99,28.49
13577,USER_0749,2016-11-22,2019-11-04,Transaction_20321,['Nest-USA'],1,3,392.7,392.7,0,12.91,405.61
13578,USER_0749,2016-11-22,2019-11-04,Transaction_20322,['Nest'],1,1,103.95,103.95,0,6.0,109.95
13579,USER_0749,2016-11-22,2019-11-04,Transaction_20323,['Nest'],1,1,208.95,208.95,0,6.0,214.95
13580,USER_0749,2016-11-22,2019-11-04,Transaction_20324,['Waze'],1,2,21.22,16.98,1,6.0,22.98
13581,USER_0749,2016-11-22,2019-11-04,Transaction_20325,"['Nest-USA', 'Nest-USA']",2,3,458.70000000000005,432.52,1,6.0,438.52
13582,USER_0749,2016-11-22,2019-11-04,Transaction_20326,['Nest-USA'],1,1,163.9,131.12,1,6.0,137.12
13583,USER_0749,2016-11-22,2019-11-04,Transaction_20327,"['Apparel', 'Drinkware']",2,2,9.129999999999999,8.01,1,6.0,14.01
13584,USER_0749,2016-11-22,2019-11-04,Transaction_20328,"['Apparel', 'Accessories', 'Office', 'Office']",4,4,27.57,26.16,1,6.0,32.16
13585,USER_0749,2016-11-22,2019-11-04,Transaction_20329,['Drinkware'],1,15,52.92,52.92,0,6.0,58.92
13586,USER_0749,2016-11-22,2019-11-04,Transaction_20330,['Nest-USA'],1,1,86.9,69.52,1,6.0,75.52
13587,USER_0749,2016-11-22,2019-11-04,Transaction_20331,['Nest-USA'],1,1,130.9,130.9,0,12.99,143.89000000000001
13588,USER_0749,2016-11-22,2019-11-04,Transaction_20332,"['Nest-USA', 'Nest-USA']",2,2,261.8,209.44,1,6.0,215.44
13589,USER_0749,2016-11-22,2019-11-04,Transaction_20333,['Nest'],1,1,366.45,366.45,0,6.0,372.45
13590,USER_0749,2016-11-22,2019-11-04,Transaction_20334,['Nest-USA'],1,1,130.9,130.9,0,12.99,143.89000000000001
13591,USER_0749,2016-11-22,2019-11-04,Transaction_20335,['Nest-USA'],1,2,327.8,327.8,0,6.0,333.8
13592,USER_0749,2016-11-22,2019-11-04,Transaction_20336,['Nest-USA'],1,2,261.8,261.8,0,6.0,267.8
13593,USER_0749,2016-11-22,2019-11-04,Transaction_20337,['Nest'],1,2,207.9,166.32,1,6.0,172.32
13594,USER_0749,2016-11-22,2019-11-04,Transaction_20338,['Nest'],1,1,366.45,366.45,0,19.99,386.44
13595,USER_0749,2016-11-22,2019-11-04,Transaction_20339,['Nest-USA'],1,2,261.8,209.44,1,6.0,215.44
13596,USER_0749,2016-11-22,2019-11-04,Transaction_20340,['Bags'],1,1,176.99,176.99,0,6.0,182.99
13597,USER_0749,2016-11-22,2019-11-04,Transaction_20341,['Nest'],1,2,207.9,207.9,0,6.0,213.9
13598,USER_0749,2016-11-22,2019-11-04,Transaction_20342,['Apparel'],1,1,10.37,10.37,0,6.0,16.369999999999997
13599,USER_0749,2016-11-22,2019-11-04,Transaction_20343,"['Apparel', 'Drinkware', 'Apparel']",3,5,23.12,20.85,1,6.0,26.85
13600,USER_0749,2016-11-22,2019-11-04,Transaction_20344,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
13601,USER_0749,2016-11-22,2019-11-04,Transaction_20345,['Nest'],1,1,208.95,208.95,0,6.0,214.95
13602,USER_0749,2016-11-22,2019-11-04,Transaction_20346,['Nest-USA'],1,1,86.9,86.9,0,6.0,92.9
13603,USER_0749,2016-11-22,2019-11-04,Transaction_20347,"['Apparel', 'Apparel']",2,3,23.89,22.65,1,6.0,28.65
13604,USER_0749,2016-11-22,2019-12-03,Transaction_22558,['Nest-USA'],1,1,167.07,167.07,0,6.5,173.57
13605,USER_0749,2016-11-22,2019-12-03,Transaction_22559,['Apparel'],1,1,50.02,50.02,0,6.5,56.52
13606,USER_0749,2016-11-22,2019-12-03,Transaction_22560,['Apparel'],1,1,9.62,6.73,1,6.5,13.23
13607,USER_0749,2016-11-22,2019-04-11,Transaction_6307,['Nest-USA'],1,1,163.9,147.51,1,6.5,154.01
13608,USER_0749,2016-11-22,2019-04-11,Transaction_6308,['Apparel'],1,1,36.99,36.99,0,6.5,43.49
13609,USER_0749,2016-11-22,2019-04-11,Transaction_6309,['Nest-Canada'],1,1,163.9,163.9,0,8.7,172.6
13610,USER_0749,2016-11-22,2019-04-11,Transaction_6310,"['Apparel', 'Apparel']",2,2,41.510000000000005,41.510000000000005,0,6.5,48.010000000000005
13611,USER_0749,2016-11-22,2019-04-11,Transaction_6311,['Apparel'],1,1,25.95,23.36,1,6.5,29.86
13612,USER_0749,2016-11-22,2019-04-11,Transaction_6312,"['Bottles', 'Apparel']",2,2,18.21,16.91,1,6.5,23.41
13613,USER_0749,2016-11-22,2019-04-11,Transaction_6313,"['Office', 'Office', 'Office', 'Office']",4,110,411.4,401.53,1,30.35,431.88
13614,USER_0749,2016-11-22,2019-04-11,Transaction_6314,"['Nest-USA', 'Nest-USA']",2,2,327.8,327.8,0,6.5,334.3
13615,USER_0749,2016-11-22,2019-04-11,Transaction_6315,"['Apparel', 'More Bags', 'Drinkware', 'Apparel']",4,4,97.38,95.02000000000001,1,6.5,101.52000000000001
13616,USER_0749,2016-11-22,2019-04-11,Transaction_6316,['Nest-USA'],1,1,130.9,117.81,1,6.5,124.31
13617,USER_0749,2016-11-22,2019-04-11,Transaction_6317,"['Apparel', 'Apparel', 'Apparel', 'Nest-USA']",4,4,288.47,283.19,1,6.5,289.69
13618,USER_0749,2016-11-22,2019-04-11,Transaction_6318,['Apparel'],1,1,15.68,15.68,0,6.5,22.18
13619,USER_0749,2016-11-22,2019-04-11,Transaction_6319,"['Apparel', 'Drinkware', 'Apparel', 'Apparel']",4,4,68.86,65.74,1,6.5,72.24
13620,USER_0749,2016-11-22,2019-04-11,Transaction_6320,"['Apparel', 'Apparel']",2,8,150.94,150.94,0,24.49,175.43
13621,USER_0749,2016-11-22,2019-04-11,Transaction_6321,['Nest-USA'],1,1,130.9,117.81,1,6.5,124.31
13622,USER_0749,2016-11-22,2019-04-11,Transaction_6322,"['Bottles', 'Drinkware', 'Drinkware', 'Office']",4,6,14.16,13.879999999999999,1,6.5,20.38
13623,USER_0749,2016-11-22,2019-04-11,Transaction_6328,"['Apparel', 'Apparel', 'Apparel']",3,3,53.07,51.07,1,6.5,57.57
13624,USER_0749,2016-11-22,2019-04-11,Transaction_6329,['Nest-USA'],1,2,261.8,235.62,1,6.5,242.12
13625,USER_0749,2016-11-22,2019-04-11,Transaction_6330,"['Apparel', 'Office']",2,2,19.52,19.52,0,6.5,26.02
13626,USER_0750,2019-10-22,2019-05-12,Transaction_8447,"['Nest-USA', 'Nest-USA']",2,2,217.8,191.62,1,6.0,197.62
13627,USER_0750,2019-10-22,2019-05-12,Transaction_8448,['Apparel'],1,1,22.41,17.93,1,6.0,23.93
13628,USER_0750,2019-10-22,2019-05-12,Transaction_8449,['Apparel'],1,1,79.28,63.42,1,6.0,69.42
13629,USER_0750,2019-10-22,2019-05-12,Transaction_8450,"['Apparel', 'Apparel']",2,2,37.74,37.74,0,12.99,50.730000000000004
13630,USER_0750,2019-10-22,2019-05-12,Transaction_8451,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
13631,USER_0751,2017-03-14,2019-01-22,Transaction_1437,"['Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Apparel', 'Bags', 'Lifestyle']",15,24,1071.98,994.09,1,6.5,1000.59
13632,USER_0751,2017-03-14,2019-01-22,Transaction_1438,['Nest-USA'],1,1,169.08,169.08,0,6.5,175.58
13633,USER_0752,2017-05-23,2019-11-20,Transaction_21352,['Nest-USA'],1,4,523.6,523.6,0,6.0,529.6
13634,USER_0752,2017-05-23,2019-11-20,Transaction_21353,"['Nest-USA', 'Nest-USA']",2,2,261.8,209.44,1,6.0,215.44
13635,USER_0752,2017-05-23,2019-11-20,Transaction_21354,['Nest-USA'],1,2,327.8,262.24,1,6.0,268.24
13636,USER_0752,2017-05-23,2019-11-20,Transaction_21355,['Waze'],1,1,22.41,22.41,0,6.0,28.41
13637,USER_0752,2017-05-23,2019-11-20,Transaction_21356,"['Apparel', 'Apparel']",2,2,98.16,98.16,0,6.5,104.66
13638,USER_0752,2017-05-23,2019-11-20,Transaction_21357,['Nest-USA'],1,1,130.9,104.72,1,6.0,110.72
13639,USER_0752,2017-05-23,2019-11-20,Transaction_21358,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
13640,USER_0752,2017-05-23,2019-11-20,Transaction_21359,"['Nest-USA', 'Nest']",2,2,530.35,530.35,0,6.5,536.85
13641,USER_0752,2017-05-23,2019-11-20,Transaction_21360,['Nest'],1,1,208.95,167.16,1,6.0,173.16
13642,USER_0753,2016-11-29,2019-06-20,Transaction_10856,['Nest-USA'],1,5,819.5,819.5,0,12.91,832.41
13643,USER_0753,2016-11-29,2019-06-20,Transaction_10857,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
13644,USER_0753,2016-11-29,2019-06-20,Transaction_10858,"['Apparel', 'Apparel']",2,2,54.72,45.1,1,19.99,65.09
13645,USER_0753,2016-11-29,2019-06-20,Transaction_10859,['Nest-USA'],1,2,261.8,183.26,1,6.0,189.26
13646,USER_0753,2016-11-29,2019-06-20,Transaction_10860,"['Apparel', 'Apparel']",2,2,35.38,35.38,0,6.0,41.38
13647,USER_0753,2016-11-29,2019-06-20,Transaction_10861,['Office'],1,33,72.24,50.57,1,6.0,56.57
13648,USER_0754,2016-10-25,2019-08-17,Transaction_14989,"['Apparel', 'Apparel', 'Office', 'Lifestyle', 'Lifestyle', 'Lifestyle']",6,6,39.52,37.1,1,6.0,43.1
13649,USER_0754,2016-10-25,2019-08-17,Transaction_14990,"['Apparel', 'Apparel']",2,2,39.519999999999996,35.51,1,6.0,41.51
13650,USER_0755,2018-01-02,2019-07-19,Transaction_12750,"['Lifestyle', 'Lifestyle']",2,96,317.18,317.18,0,12.91,330.09000000000003
13651,USER_0755,2018-01-02,2019-07-19,Transaction_12751,['Bottles'],1,1,5.24,5.24,0,6.0,11.24
13652,USER_0755,2018-01-02,2019-07-19,Transaction_12752,"['Lifestyle', 'Lifestyle']",2,108,356.84,339.0,1,13.35,352.35
13653,USER_0755,2018-01-02,2019-10-30,Transaction_20029,"['Accessories', 'Office']",2,2,15.389999999999999,15.389999999999999,0,6.0,21.39
13654,USER_0755,2018-01-02,2019-10-30,Transaction_20030,['Nest-USA'],1,1,163.9,163.9,0,6.0,169.9
13655,USER_0755,2018-01-02,2019-02-07,Transaction_2456,['Nest-USA'],1,4,435.6,348.48,1,6.5,354.98
13656,USER_0755,2018-01-02,2019-02-07,Transaction_2457,['Headgear'],1,1,26.24,26.24,0,6.5,32.739999999999995
13657,USER_0755,2018-01-02,2019-02-07,Transaction_2458,"['Apparel', 'Apparel', 'Office', 'Office']",4,4,134.18,132.42,1,6.5,138.92
13658,USER_0755,2018-01-02,2019-02-07,Transaction_2459,['Nest-USA'],1,1,163.9,131.12,1,6.5,137.62
13659,USER_0755,2018-01-02,2019-02-07,Transaction_2460,['Nest-USA'],1,2,327.8,327.8,0,6.5,334.3
13660,USER_0755,2018-01-02,2019-02-07,Transaction_2461,['Apparel'],1,1,113.27,113.27,0,6.5,119.77
13661,USER_0755,2018-01-02,2019-02-07,Transaction_2462,['Nest-USA'],1,1,163.9,163.9,0,6.5,170.4
13662,USER_0755,2018-01-02,2019-02-07,Transaction_2463,['Nest-USA'],1,1,218.9,175.12,1,6.5,181.62
13663,USER_0755,2018-01-02,2019-06-03,Transaction_9767,"['Office', 'Office']",2,2,3.0700000000000003,2.54,1,6.0,8.54
13664,USER_0755,2018-01-02,2019-06-03,Transaction_9768,['Nest-USA'],1,1,130.9,130.9,0,6.0,136.9
13665,USER_0755,2018-01-02,2019-06-03,Transaction_9769,"['Apparel', 'Nest-USA']",2,3,153.34,153.34,0,6.0,159.34
13666,USER_0756,2018-12-25,2019-06-16,Transaction_10612,['Nest-USA'],1,1,130.9,91.63,1,6.0,97.63
13667,USER_0756,2018-12-25,2019-06-16,Transaction_10613,['Nest-USA'],1,3,392.7,392.7,0,6.0,398.7
13668,USER_0756,2018-12-25,2019-06-16,Transaction_10614,"['Apparel', 'Apparel', 'Lifestyle', 'Lifestyle']",4,6,35.18,32.35,1,6.0,38.35
13669,USER_0756,2018-12-25,2019-06-16,Transaction_10615,"['Drinkware', 'Office']",2,22,250.18,250.18,0,42.45,292.63
13670,USER_0756,2018-12-25,2019-06-16,Transaction_10616,['Apparel'],1,1,61.44,43.01,1,6.0,49.01
13671,USER_0756,2018-12-25,2019-06-16,Transaction_10617,"['Nest-USA', 'Nest-USA']",2,2,294.8,294.8,0,6.0,300.8
13672,USER_0756,2018-12-25,2019-06-16,Transaction_10618,['Nest-USA'],1,2,261.8,183.26,1,6.0,189.26
13673,USER_0756,2018-12-25,2019-06-16,Transaction_10619,"['Bags', 'Bottles']",2,3,23.47,20.96,1,6.5,27.46
13674,USER_0756,2018-12-25,2019-06-16,Transaction_10620,"['Google', 'Drinkware', 'Drinkware', 'Lifestyle', 'Lifestyle', 'Office']",6,60,677.37,592.45,1,6.0,598.45
13675,USER_0756,2018-12-25,2019-06-16,Transaction_10621,"['Apparel', 'Lifestyle']",2,4,24.5,18.84,1,6.0,24.84
13676,USER_0756,2018-12-25,2019-06-16,Transaction_10622,"['Drinkware', 'Office']",2,60,892.12,836.78,1,102.74,939.52
13677,USER_0756,2018-12-25,2019-06-16,Transaction_10623,['Nest-USA'],1,2,261.8,183.26,1,6.0,189.26
13678,USER_0756,2018-12-25,2019-06-16,Transaction_10624,"['Nest-USA', 'Nest-USA']",2,3,425.70000000000005,425.70000000000005,0,6.0,431.70000000000005
13679,USER_0756,2018-12-25,2019-06-16,Transaction_10625,['Apparel'],1,1,14.53,14.53,0,6.0,20.53
13680,USER_0756,2018-12-25,2019-06-16,Transaction_10626,['Apparel'],1,1,70.79,70.79,0,6.0,76.79
13681,USER_0756,2018-12-25,2019-06-16,Transaction_10627,['Lifestyle'],1,1,4.13,4.13,0,6.0,10.129999999999999
13682,USER_0756,2018-12-25,2019-06-16,Transaction_10628,"['Apparel', 'Office']",2,2,28.22,25.11,1,6.0,31.11
13683,USER_0756,2018-12-25,2019-06-16,Transaction_10629,['Nest-USA'],1,5,654.5,458.15,1,6.0,464.15
